experiment,dataset,subject,split,source_session,target_session,n_source,n_target_adapt,n_target_test,dimension,ot_seconds,split_score_avg,split_score_mean_unweighted,effective_support_avg,effective_support_mean_unweighted,active_support_mean,monge_defect,intrinsic_mismatch_over_monge_defect,intrinsic_tangent_discrepancy,intrinsic_iterations_tangent_init_mean,intrinsic_converged_tangent_init_fraction,label_agnostic_ot,method,plan_fit_energy,excess_energy,normalized_excess,target_mismatch,mismatch_seconds,hadamard_gap_rhs,hadamard_gap_ratio_rhs_over_lhs,accuracy,balanced_accuracy,macro_f1,class_prototype_alignment,source_file,source_dir,beta,dispersion,seed,n_target,intrinsic_iterations_source_init_mean,intrinsic_converged_source_init_fraction,alpha,cap_radius,tangent_defined_fraction,intrinsic_iterations_mean,intrinsic_converged_fraction
eeg_spd,BNCI2014_001,1.0,2.0,0train,1test,64,192.0,96.0,22.0,0.0009465000039199,0.6666666666666667,0.6666666666666667,3.000000000000097,3.000000000000097,3.0,1.0636588365307853,0.9999999999999992,0.0023908961395642,6.296875,1.0,True,intrinsic,1.0636588365307853,0.0,0.0,1.0636588365307844,0.0002596670092316,1.8405775151878675e-26,1.8405775151878673e-11,0.6875,0.6875,0.6869021739130434,0.4813470817563943,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject1,,,,,,,,,,,
eeg_spd,BNCI2014_001,1.0,2.0,0train,1test,64,192.0,96.0,22.0,0.0009465000039199,0.6666666666666667,0.6666666666666667,3.000000000000097,3.000000000000097,3.0,1.0636588365307853,0.9999999999999992,0.0023908961395642,6.296875,1.0,True,tangent,1.0649359999985109,0.0012771634677255,0.0012007266088167,1.06493599999851,0.0005830840091221,0.0011954480697821,0.936018058761948,0.6770833333333334,0.6770833333333334,0.6760212418300653,0.4841780596483548,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject1,,,,,,,,,,,
eeg_spd,BNCI2014_001,1.0,2.0,0train,1test,64,192.0,96.0,22.0,0.0009465000039199,0.6666666666666667,0.6666666666666667,3.000000000000097,3.000000000000097,3.0,1.0636588365307853,0.9999999999999992,0.0023908961395642,6.296875,1.0,True,map,2.1419425587810923,1.078283722250307,1.013749602050242,1.8915444185585313,0.0008376250043511,1.0703447553451442,0.992637404477743,0.6770833333333334,0.6770833333333333,0.6678394601987951,0.5681193813254857,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject1,,,,,,,,,,,
eeg_spd,BNCI2014_001,1.0,2.0,0train,1test,64,192.0,96.0,22.0,0.0009465000039199,0.6666666666666667,0.6666666666666667,3.000000000000097,3.000000000000097,3.0,1.0636588365307853,0.9999999999999992,0.0023908961395642,6.296875,1.0,True,log_euclidean,1.0747152781042757,0.0110564415734903,0.0103947254455685,1.0747152781042748,0.0004843329952564,0.0103718476621971,0.9380818949077956,0.6770833333333334,0.6770833333333334,0.6745745361049138,0.489594453188636,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject1,,,,,,,,,,,
eeg_spd,BNCI2014_001,1.0,2.0,0train,1test,64,192.0,96.0,22.0,0.0009465000039199,0.6666666666666667,0.6666666666666667,3.000000000000097,3.000000000000097,3.0,1.0636588365307853,0.9999999999999992,0.0023908961395642,6.296875,1.0,True,identity,3.388335866074536,2.324677029543751,2.1855476114182295,3.388335866074536,0.0009351660119136,2.289267942281008,0.984768169163829,0.6979166666666666,0.6979166666666666,0.6977585206145362,1.1152112101685336,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject1/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject1,,,,,,,,,,,
eeg_spd,BNCI2014_001,2.0,0.0,0train,1test,64,192.0,96.0,22.0,1.2909216249972817,0.6666666666666667,0.6666666666666667,3.0000000000000773,3.0000000000000773,3.0,1.00007626958622,0.9967453829070382,0.0024409152471857,6.25,1.0,True,intrinsic,1.00007626958622,0.0,0.0,0.9968214042649592,0.0005122500006109,1.6396498085444808e-25,1.6396498085444808e-10,0.4270833333333333,0.4270833333333333,0.429867216117216,0.6213146811071089,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2,,,,,,,,,,,
eeg_spd,BNCI2014_001,2.0,0.0,0train,1test,64,192.0,96.0,22.0,1.2909216249972817,0.6666666666666667,0.6666666666666667,3.0000000000000773,3.0000000000000773,3.0,1.00007626958622,0.9967453829070382,0.0024409152471857,6.25,1.0,True,tangent,1.0013606738453502,0.0012844042591302,0.0012843063056197,0.9981119846649322,0.0004131670139031,0.0012204576235929,0.9502129994643468,0.4270833333333333,0.4270833333333333,0.429867216117216,0.6228119250125791,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2,,,,,,,,,,,
eeg_spd,BNCI2014_001,2.0,0.0,0train,1test,64,192.0,96.0,22.0,1.2909216249972817,0.6666666666666667,0.6666666666666667,3.0000000000000773,3.0000000000000773,3.0,1.00007626958622,0.9967453829070382,0.0024409152471857,6.25,1.0,True,map,2.03958051972383,1.0395042501376102,1.039424973624965,1.5390374435291752,0.0005966669996269,1.0333894461775652,0.9941175767590796,0.375,0.375,0.3803449301219149,0.649204374018916,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2,,,,,,,,,,,
eeg_spd,BNCI2014_001,2.0,0.0,0train,1test,64,192.0,96.0,22.0,1.2909216249972817,0.6666666666666667,0.6666666666666667,3.0000000000000773,3.0000000000000773,3.0,1.00007626958622,0.9967453829070382,0.0024409152471857,6.25,1.0,True,log_euclidean,1.0097470013449352,0.0096707317587152,0.0096699942322564,1.0063964522581614,0.0004413339920574,0.0090798856458335,0.9389036809598958,0.4270833333333333,0.4270833333333333,0.4303954806145044,0.6294569231061771,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2,,,,,,,,,,,
eeg_spd,BNCI2014_001,2.0,0.0,0train,1test,64,192.0,96.0,22.0,1.2909216249972817,0.6666666666666667,0.6666666666666667,3.0000000000000773,3.0000000000000773,3.0,1.00007626958622,0.9967453829070382,0.0024409152471857,6.25,1.0,True,identity,6.368512747726713,5.368436478140493,5.368027060937738,6.368512747726713,0.001207791006891,5.321917981892962,0.9913348148130376,0.4270833333333333,0.4270833333333333,0.4286857162435331,2.532977509939932,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2,,,,,,,,,,,
eeg_spd,BNCI2014_001,2.0,1.0,0train,1test,64,192.0,96.0,22.0,0.0012495840055635,0.6666666666666667,0.6666666666666667,3.000000000000056,3.000000000000056,3.0,1.0669801667047898,0.9855184068912216,0.0027723411267767,6.359375,1.0,True,intrinsic,1.0669801667047898,0.0,0.0,1.0515285940754344,0.0005479169922182,1.6804757581719902e-25,1.68047575817199e-10,0.3541666666666667,0.3541666666666666,0.3570949150966866,0.5810507639798252,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2,,,,,,,,,,,
eeg_spd,BNCI2014_001,2.0,1.0,0train,1test,64,192.0,96.0,22.0,0.0012495840055635,0.6666666666666667,0.6666666666666667,3.000000000000056,3.000000000000056,3.0,1.0669801667047898,0.9855184068912216,0.0027723411267767,6.359375,1.0,True,tangent,1.0684402201898664,0.0014600534850766,0.001368397961497,1.053082057955581,0.000473084000987,0.0013861705633886,0.9493971128844696,0.3541666666666667,0.3541666666666666,0.3570949150966866,0.5833731835518552,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2,,,,,,,,,,,
eeg_spd,BNCI2014_001,2.0,1.0,0train,1test,64,192.0,96.0,22.0,0.0012495840055635,0.6666666666666667,0.6666666666666667,3.000000000000056,3.000000000000056,3.0,1.0669801667047898,0.9855184068912216,0.0027723411267767,6.359375,1.0,True,map,2.0579663594403783,0.9909861927355884,0.9287765824139944,1.581892043996678,0.0008202079916372,0.9843218839988628,0.993275074077138,0.3854166666666667,0.3854166666666667,0.3991275518071717,0.6083920044977211,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2/summary.csv,/Users/kyou/Desktop/Project-OT-Intrinsic/code/results/eeg_subject2,,,,,,,,,,,
